BVP,TEMP,ACC_x,ACC_y,ACC_z
-15.571165,31.820253,-61.000000,31.000000,15.000000
-50.248817,31.822659,-65.000000,30.000000,12.000000
-77.751564,31.829058,-52.000000,28.000000,22.000000
-91.067642,31.838881,-56.000000,26.000000,18.000000
-86.427811,31.851185,-56.000000,25.000000,21.000000
-72.936371,31.835907,-53.000000,29.000000,20.000000
-62.517200,31.823149,-57.000000,26.000000,16.000000
-51.564602,31.813896,-56.000000,28.000000,20.000000
-29.143429,31.808767,-54.000000,28.000000,21.000000
1.342156,31.808081,-56.000000,26.000000,17.000000
25.027407,31.811867,-57.000000,26.000000,20.000000
35.286205,31.819809,-57.000000,28.000000,17.000000
37.520634,31.831171,-58.000000,24.000000,16.000000
38.011326,31.815994,-49.000000,22.000000,17.000000
39.397442,31.804392,-57.000000,25.000000,17.000000
42.824047,31.797256,-53.000000,27.000000,23.000000
45.278694,31.795025,-60.000000,31.000000,14.000000
37.955284,31.797754,-54.000000,28.000000,21.000000
14.746693,31.805174,-51.000000,29.000000,23.000000
-18.324207,31.816656,-58.000000,29.000000,16.000000
-47.022152,31.831171,-54.000000,24.000000,22.000000
-63.141376,31.818523,-53.000000,27.000000,19.000000
-71.990829,31.808664,-55.000000,27.000000,18.000000
-82.624489,31.802412,-58.000000,28.000000,22.000000
-93.873131,31.800222,-55.000000,25.000000,21.000000
-96.315208,31.802263,-55.000000,26.000000,18.000000
-84.810051,31.808434,-58.000000,30.000000,18.000000
-62.318161,31.818333,-52.000000,26.000000,20.000000
-35.006783,31.831171,-57.000000,23.000000,15.000000
-9.633552,31.816982,-55.000000,24.000000,18.000000
7.654848,31.805923,-52.000000,23.000000,21.000000
14.522450,31.798952,-54.000000,33.000000,24.000000
13.290137,31.796591,-58.000000,28.000000,17.000000
7.879335,31.798996,-57.000000,31.000000,19.000000
0.244164,31.805990,-50.000000,28.000000,21.000000
-9.751009,31.817036,-56.000000,27.000000,20.000000
-20.862997,31.831171,-52.000000,27.000000,21.000000
-29.246031,31.818241,-53.000000,26.000000,20.000000
-33.882454,31.808229,-57.000000,29.000000,21.000000
-39.084450,31.801947,-56.000000,25.000000,20.000000
-44.869488,31.799822,-55.000000,28.000000,21.000000
-41.526764,31.801983,-54.000000,28.000000,19.000000
-23.022230,31.808285,-55.000000,27.000000,19.000000
2.550537,31.818287,-53.000000,25.000000,19.000000
24.281054,31.831171,-55.000000,16.000000,15.000000
39.592896,31.816963,-58.000000,22.000000,14.000000
47.728180,31.805830,-51.000000,29.000000,27.000000
45.681412,31.798752,-62.000000,33.000000,17.000000
36.279480,31.796289,-57.000000,27.000000,18.000000
27.360668,31.798637,-58.000000,26.000000,20.000000
20.017023,31.805653,-52.000000,28.000000,18.000000
9.295039,31.816816,-61.000000,27.000000,14.000000
-4.232496,31.831171,-52.000000,26.000000,21.000000
-14.395828,31.818539,-55.000000,26.000000,20.000000
-20.621233,31.808859,-54.000000,28.000000,23.000000
-28.970263,31.802883,-51.000000,28.000000,24.000000
-40.059010,31.800972,-60.000000,23.000000,16.000000
-44.118927,31.803185,-57.000000,26.000000,21.000000
-33.297935,31.809322,-52.000000,29.000000,21.000000
-11.038595,31.818920,-53.000000,24.000000,21.000000
14.527081,31.831171,-56.000000,18.000000,14.000000
35.640156,31.816156,-55.000000,25.000000,16.000000
42.252327,31.804131,-51.000000,26.000000,27.000000
29.772188,31.796207,-56.000000,30.000000,22.000000
8.648968,31.793114,-63.000000,31.000000,13.000000
-7.268528,31.795231,-52.000000,26.000000,22.000000
-16.551352,31.802595,-55.000000,29.000000,19.000000
-24.115551,31.814856,-53.000000,27.000000,20.000000
-28.329771,31.831171,-51.000000,24.000000,23.000000
-24.813959,31.821442,-55.000000,31.000000,18.000000
-18.764059,31.815596,-57.000000,28.000000,19.000000
-21.725824,31.814302,-58.000000,27.000000,18.000000
-31.555439,31.817770,-55.000000,26.000000,20.000000
-30.069735,31.825829,-57.000000,28.000000,16.000000
-8.696514,31.838005,-56.000000,29.000000,19.000000
19.915916,31.853510,-59.000000,20.000000,19.000000
41.663548,31.871199,-54.000000,19.000000,16.000000
52.979378,31.860830,-47.000000,25.000000,24.000000
52.331875,31.852365,-54.000000,28.000000,26.000000
40.059067,31.846693,-64.000000,24.000000,13.000000
23.992401,31.844383,-60.000000,28.000000,16.000000
11.115300,31.845758,-56.000000,36.000000,18.000000
-0.853947,31.850897,-53.000000,29.000000,17.000000
-14.419210,31.859583,-56.000000,24.000000,21.000000
-22.802210,31.871199,-54.000000,29.000000,18.000000
-18.635155,31.855938,-50.000000,25.000000,24.000000
-6.443328,31.844065,-59.000000,26.000000,20.000000
2.182307,31.836613,-58.000000,29.000000,17.000000
4.663641,31.834137,-53.000000,27.000000,20.000000
9.741484,31.836784,-56.000000,25.000000,21.000000
22.929405,31.844330,-59.000000,30.000000,17.000000
38.471958,31.856155,-53.000000,23.000000,21.000000
47.276890,31.871199,-62.000000,21.000000,13.000000
45.497559,31.859200,-53.000000,23.000000,14.000000
33.162380,31.850016,-48.000000,24.000000,23.000000
13.392230,31.844355,-57.000000,30.000000,21.000000
-5.048818,31.842558,-59.000000,33.000000,15.000000
-15.810078,31.844679,-54.000000,29.000000,17.000000
-25.156672,31.850531,-53.000000,28.000000,21.000000
-40.624714,31.859644,-58.000000,28.000000,16.000000
-54.771019,31.871199,-51.000000,24.000000,24.000000
-57.293968,31.855242,-55.000000,26.000000,23.000000
-52.927734,31.841967,-58.000000,27.000000,16.000000
-48.380810,31.832418,-57.000000,27.000000,19.000000
-36.151253,31.827240,-56.000000,28.000000,19.000000
-8.308401,31.826735,-54.000000,26.000000,19.000000
27.780645,31.830885,-59.000000,29.000000,18.000000
58.885998,31.839308,-55.000000,29.000000,19.000000
79.069359,31.851185,-49.000000,22.000000,19.000000
87.778412,31.836481,-60.000000,22.000000,14.000000
83.814934,31.825247,-52.000000,23.000000,20.000000
67.552422,31.818325,-53.000000,24.000000,26.000000
46.184410,31.816135,-62.000000,34.000000,8.000000
27.846210,31.818745,-60.000000,29.000000,14.000000
11.565524,31.825907,-51.000000,28.000000,26.000000
-5.119826,31.837046,-57.000000,29.000000,17.000000
-19.056461,31.851185,-55.000000,25.000000,22.000000
-37.253563,31.838186,-54.000000,27.000000,23.000000
-75.053551,31.828049,-56.000000,26.000000,18.000000
-120.126709,31.821629,-56.000000,29.000000,20.000000
-132.862656,31.819397,-56.000000,27.000000,19.000000
-98.325020,31.821520,-59.000000,25.000000,17.000000
-40.016747,31.827883,-56.000000,28.000000,18.000000
18.702108,31.838047,-49.000000,29.000000,22.000000
66.420555,31.851185,-62.000000,23.000000,14.000000
89.780098,31.837288,-52.000000,18.000000,21.000000
85.583885,31.826462,-49.000000,24.000000,23.000000
71.379486,31.819633,-64.000000,26.000000,19.000000
62.461754,31.817310,-55.000000,30.000000,19.000000
52.647812,31.819647,-59.000000,31.000000,14.000000
28.112795,31.826483,-61.000000,30.000000,14.000000
-7.395736,31.837305,-53.000000,25.000000,17.000000
-31.210161,31.851185,-56.000000,26.000000,20.000000
-31.070065,31.838011,-55.000000,25.000000,21.000000
-20.700058,31.827787,-56.000000,27.000000,18.000000
-13.170737,31.821358,-59.000000,28.000000,18.000000
-2.661579,31.819174,-56.000000,27.000000,21.000000
12.736255,31.821371,-50.000000,28.000000,20.000000
21.220320,31.827810,-49.000000,23.000000,22.000000
21.060423,31.838028,-54.000000,26.000000,23.000000
25.378252,31.851185,-58.000000,26.000000,19.000000
37.960007,31.837269,-59.000000,21.000000,14.000000
46.124081,31.826393,-57.000000,19.000000,17.000000
40.663212,31.819500,-54.000000,27.000000,20.000000
26.633396,31.817120,-52.000000,26.000000,29.000000
11.571832,31.819427,-60.000000,32.000000,11.000000
-4.798804,31.826281,-59.000000,31.000000,12.000000
-24.107273,31.837177,-52.000000,29.000000,26.000000
-41.531158,31.851185,-52.000000,30.000000,21.000000
-51.697712,31.838179,-56.000000,23.000000,18.000000
-54.631813,31.828140,-56.000000,22.000000,24.000000
-50.268921,31.821878,-61.000000,29.000000,16.000000
-36.227329,31.819807,-57.000000,30.000000,18.000000
-14.544559,31.822029,-53.000000,28.000000,23.000000
7.037132,31.828373,-56.000000,24.000000,19.000000
21.730000,31.838371,-55.000000,28.000000,20.000000
26.752388,31.851185,-51.000000,30.000000,25.000000
23.262995,31.836830,-55.000000,29.000000,21.000000
15.863820,31.825485,-51.000000,15.000000,16.000000
7.586630,31.818161,-69.000000,22.000000,12.000000
-2.202734,31.815468,-45.000000,28.000000,27.000000
-13.385722,31.817673,-60.000000,28.000000,25.000000
-25.458813,31.824718,-56.000000,35.000000,10.000000
-37.834019,31.836180,-48.000000,28.000000,22.000000
-44.150139,31.851185,-54.000000,26.000000,22.000000
-38.232464,31.839634,-62.000000,27.000000,12.000000
-27.195616,31.831518,-58.000000,26.000000,19.000000
-21.833080,31.827608,-54.000000,27.000000,18.000000
-17.544727,31.828234,-57.000000,24.000000,20.000000
0.434353,31.833385,-53.000000,28.000000,22.000000
37.363411,31.842747,-56.000000,29.000000,16.000000
80.709801,31.855686,-58.000000,29.000000,17.000000
107.232750,31.871199,-55.000000,30.000000,18.000000
102.282936,31.859138,-46.000000,25.000000,24.000000
76.598610,31.849546,-62.000000,22.000000,11.000000
56.225643,31.843319,-58.000000,18.000000,10.000000
53.897346,31.841000,-49.000000,30.000000,25.000000
57.631157,31.842831,-53.000000,28.000000,24.000000
47.222683,31.848780,-61.000000,30.000000,13.000000
14.438581,31.858490,-62.000000,34.000000,9.000000
-33.530857,31.871199,-53.000000,29.000000,20.000000
-80.450073,31.856949,-51.000000,29.000000,23.000000
-109.701561,31.845892,-61.000000,26.000000,14.000000
-115.614792,31.838964,-57.000000,24.000000,20.000000
-103.420616,31.836660,-52.000000,27.000000,18.000000
-76.226669,31.839115,-59.000000,24.000000,14.000000
-34.158749,31.846125,-53.000000,28.000000,22.000000
10.333035,31.857140,-55.000000,27.000000,18.000000
33.522339,31.871199,-59.000000,23.000000,16.000000
26.689575,31.858154,-56.000000,26.000000,22.000000
8.391015,31.848007,-57.000000,29.000000,17.000000
0.352254,31.841599,-60.000000,23.000000,13.000000
2.091037,31.839392,-52.000000,20.000000,21.000000
2.034899,31.841536,-55.000000,25.000000,16.000000
0.785276,31.847910,-59.000000,24.000000,15.000000
3.731890,31.858074,-55.000000,33.000000,17.000000
2.979170,31.871199,-60.000000,35.000000,14.000000
-10.928564,31.857273,-53.000000,24.000000,20.000000
-28.484877,31.846418,-55.000000,28.000000,22.000000
-32.691746,31.839571,-57.000000,26.000000,15.000000
-19.904039,31.837236,-54.000000,22.000000,18.000000
6.827963,31.839577,-56.000000,31.000000,19.000000
46.427464,31.846430,-55.000000,30.000000,20.000000
84.585770,31.857281,-51.000000,29.000000,19.000000
93.771812,31.871199,-54.000000,27.000000,18.000000
67.885582,31.858055,-57.000000,25.000000,19.000000
36.281075,31.847864,-60.000000,28.000000,14.000000
28.165432,31.841463,-55.000000,27.000000,20.000000
40.725334,31.839294,-53.000000,23.000000,16.000000
52.345806,31.841496,-55.000000,20.000000,17.000000
50.241619,31.847916,-57.000000,29.000000,17.000000
31.525085,31.858097,-59.000000,28.000000,20.000000
-7.678586,31.871199,-58.000000,31.000000,15.000000
-60.929455,31.857206,-57.000000,27.000000,14.000000
-100.099525,31.846252,-50.000000,24.000000,25.000000
-104.059692,31.839293,-54.000000,29.000000,17.000000
-87.319946,31.836866,-54.000000,26.000000,21.000000
-71.310318,31.839165,-51.000000,28.000000,19.000000
-48.654987,31.846054,-58.000000,29.000000,19.000000
-8.088840,31.857040,-52.000000,29.000000,25.000000
30.354940,31.871199,-53.000000,28.000000,18.000000
39.875378,31.858397,-58.000000,24.000000,14.000000
26.528358,31.848602,-48.000000,24.000000,28.000000
15.246405,31.842590,-57.000000,31.000000,22.000000
12.015044,31.840729,-58.000000,23.000000,15.000000
4.799665,31.843060,-56.000000,17.000000,18.000000
-9.391565,31.849339,-55.000000,25.000000,13.000000
-22.557978,31.859022,-54.000000,25.000000,21.000000
-34.745598,31.871199,-56.000000,34.000000,21.000000
-53.978767,31.855822,-54.000000,37.000000,17.000000
-79.306572,31.843010,-61.000000,29.000000,16.000000
-98.188080,31.833746,-57.000000,22.000000,17.000000
-99.615105,31.828644,-46.000000,33.000000,27.000000
-80.773750,31.828005,-54.000000,32.000000,22.000000
-45.525928,31.831837,-62.000000,22.000000,14.000000
-5.435091,31.839815,-53.000000,29.000000,21.000000
24.996792,31.851185,-55.000000,27.000000,19.000000
41.879208,31.835989,-59.000000,24.000000,16.000000
52.417118,31.824350,-52.000000,27.000000,23.000000
60.555744,31.817169,-55.000000,26.000000,21.000000
62.304745,31.814896,-59.000000,27.000000,16.000000
54.160717,31.817606,-57.000000,24.000000,17.000000
38.067543,31.825037,-59.000000,20.000000,14.000000
19.137510,31.836575,-57.000000,22.000000,12.000000
0.381053,31.851185,-54.000000,27.000000,25.000000
-20.472301,31.838669,-59.000000,31.000000,18.000000
-46.880150,31.828960,-62.000000,30.000000,11.000000
-73.973328,31.822849,-55.000000,28.000000,22.000000
-85.269989,31.820761,-51.000000,27.000000,23.000000
-65.976425,31.822828,-59.000000,27.000000,13.000000
-21.366282,31.828928,-59.000000,26.000000,16.000000
27.464701,31.838642,-55.000000,27.000000,19.000000
65.566528,31.851185,-55.000000,24.000000,20.000000
89.767197,31.836599,-54.000000,28.000000,22.000000
99.168930,31.825100,-57.000000,26.000000,19.000000
95.060997,31.817709,-58.000000,23.000000,18.000000
82.578430,31.815029,-58.000000,27.000000,16.000000
62.796112,31.817312,-51.000000,25.000000,21.000000
32.759323,31.824474,-60.000000,25.000000,17.000000
-2.613702,31.836065,-55.000000,20.000000,11.000000
-32.235371,31.851185,-53.000000,20.000000,19.000000
-56.443375,31.839706,-57.000000,26.000000,19.000000
-88.102592,31.831621,-55.000000,28.000000,19.000000
-129.274796,31.827702,-60.000000,30.000000,17.000000
-158.980865,31.828293,-58.000000,32.000000,14.000000
-152.833237,31.833399,-56.000000,26.000000,18.000000
-109.277992,31.842726,-56.000000,29.000000,17.000000
-49.583263,31.855658,-56.000000,25.000000,17.000000
3.344774,31.871199,-55.000000,25.000000,19.000000
39.687321,31.859190,-56.000000,24.000000,18.000000
62.092922,31.849669,-51.000000,23.000000,23.000000
77.389359,31.843519,-59.000000,24.000000,18.000000
86.999718,31.841259,-61.000000,23.000000,15.000000
85.389236,31.843113,-54.000000,28.000000,17.000000
69.826111,31.849028,-56.000000,27.000000,19.000000
46.090466,31.858643,-64.000000,24.000000,10.000000
21.062469,31.871199,-55.000000,20.000000,16.000000
-3.872017,31.856743,-58.000000,22.000000,16.000000
-30.413794,31.845467,-50.000000,27.000000,26.000000
-58.941086,31.838343,-58.000000,28.000000,18.000000
-84.216942,31.835911,-62.000000,26.000000,12.000000
-93.082214,31.838343,-57.000000,29.000000,17.000000
-75.587044,31.845467,-55.000000,26.000000,19.000000
-40.389118,31.856743,-57.000000,25.000000,19.000000
-7.402536,31.871199,-56.000000,23.000000,19.000000
16.034233,31.858654,-58.000000,24.000000,19.000000
37.510254,31.849051,-57.000000,26.000000,18.000000
58.819550,31.843147,-58.000000,25.000000,18.000000
71.704750,31.841301,-54.000000,24.000000,18.000000
74.374939,31.843563,-58.000000,26.000000,13.000000
72.712952,31.849707,-57.000000,27.000000,18.000000
65.914742,31.859213,-53.000000,26.000000,21.000000
48.330105,31.871199,-62.000000,23.000000,14.000000
23.764130,31.855640,-63.000000,19.000000,12.000000
4.888668,31.842690,-55.000000,23.000000,21.000000
-1.263703,31.833349,-56.000000,27.000000,20.000000
-0.758204,31.828234,-57.000000,27.000000,16.000000
-4.013196,31.827644,-60.000000,27.000000,18.000000
-10.429846,31.831573,-53.000000,28.000000,19.000000
-8.758451,31.839680,-54.000000,25.000000,20.000000
2.967858,31.851185,-55.000000,30.000000,17.000000
10.408676,31.836105,-57.000000,26.000000,16.000000
3.052914,31.824558,-53.000000,29.000000,22.000000
-13.599358,31.817429,-53.000000,27.000000,20.000000
-29.402487,31.815166,-56.000000,22.000000,21.000000
-37.869534,31.817846,-59.000000,25.000000,18.000000
-33.473904,31.825214,-57.000000,25.000000,17.000000
-14.953718,31.836666,-59.000000,25.000000,18.000000
8.055905,31.851185,-55.000000,25.000000,20.000000
21.830254,31.838577,-59.000000,24.000000,17.000000
25.044189,31.828798,-53.000000,22.000000,19.000000
31.746260,31.822649,-57.000000,28.000000,15.000000
50.926903,31.820557,-50.000000,26.000000,22.000000
69.020172,31.822649,-61.000000,25.000000,14.000000
66.788651,31.828798,-65.000000,29.000000,11.000000
48.769440,31.838577,-49.000000,29.000000,27.000000
34.690113,31.851185,-53.000000,29.000000,21.000000
25.781126,31.836666,-50.000000,26.000000,18.000000
5.702742,31.825214,-54.000000,26.000000,19.000000
-24.423710,31.817846,-59.000000,23.000000,19.000000
-40.134060,31.815166,-56.000000,25.000000,20.000000
-29.716423,31.817429,-60.000000,27.000000,20.000000
-11.316756,31.824558,-59.000000,23.000000,16.000000
-6.500478,31.836105,-54.000000,20.000000,18.000000
-19.378639,31.851185,-60.000000,25.000000,17.000000
-44.410099,31.839680,-53.000000,25.000000,22.000000
-70.193855,31.831573,-51.000000,22.000000,24.000000
-75.339958,31.827644,-62.000000,21.000000,8.000000
-44.958012,31.828234,-57.000000,21.000000,15.000000
5.891175,31.833349,-58.000000,28.000000,22.000000
39.592182,31.842690,-56.000000,27.000000,15.000000
31.564743,31.855640,-60.000000,25.000000,18.000000
-7.015772,31.871199,-52.000000,28.000000,21.000000
-44.790787,31.859213,-55.000000,27.000000,18.000000
-64.282661,31.849707,-57.000000,25.000000,17.000000
-72.111198,31.843563,-54.000000,26.000000,21.000000
-76.679779,31.841301,-58.000000,24.000000,16.000000
-72.350273,31.843147,-60.000000,26.000000,15.000000
-53.258911,31.849051,-56.000000,22.000000,22.000000
-27.171103,31.858654,-54.000000,24.000000,20.000000
-5.722341,31.871199,-57.000000,24.000000,17.000000
7.958524,31.856743,-59.000000,26.000000,16.000000
15.876456,31.845467,-51.000000,23.000000,22.000000
22.203871,31.838343,-59.000000,24.000000,14.000000
37.251232,31.835911,-60.000000,20.000000,11.000000
69.830750,31.838343,-53.000000,22.000000,25.000000
111.481934,31.845467,-57.000000,27.000000,14.000000
141.024139,31.856743,-64.000000,24.000000,10.000000
148.629410,31.871199,-61.000000,28.000000,19.000000
146.269623,31.858654,-57.000000,31.000000,15.000000
150.098755,31.849051,-53.000000,26.000000,17.000000
156.952713,31.843147,-55.000000,23.000000,22.000000
147.201401,31.841301,-57.000000,25.000000,17.000000
113.703201,31.843563,-56.000000,22.000000,21.000000
74.522781,31.849707,-55.000000,26.000000,20.000000
47.977398,31.859213,-59.000000,25.000000,16.000000
28.675526,31.871199,-55.000000,24.000000,22.000000
-1.769816,31.855640,-53.000000,23.000000,20.000000
-51.089134,31.842690,-57.000000,28.000000,17.000000
-110.943443,31.833349,-62.000000,24.000000,15.000000
-163.631287,31.828234,-54.000000,20.000000,18.000000
-187.688019,31.827644,-55.000000,23.000000,17.000000
-168.369263,31.831573,-53.000000,22.000000,25.000000
-113.828453,31.839680,-60.000000,28.000000,20.000000
-58.393509,31.851185,-64.000000,30.000000,8.000000
-37.009537,31.836105,-51.000000,25.000000,21.000000
-53.654549,31.824558,-57.000000,26.000000,17.000000
-84.635757,31.817429,-51.000000,26.000000,21.000000
-109.901611,31.815166,-54.000000,24.000000,22.000000
-126.266609,31.817846,-55.000000,27.000000,17.000000
-132.222473,31.825214,-49.000000,28.000000,24.000000
-121.550537,31.836666,-58.000000,24.000000,21.000000
-96.645988,31.851185,-58.000000,23.000000,18.000000
-69.924568,31.838577,-56.000000,26.000000,19.000000
-51.304218,31.828798,-61.000000,30.000000,14.000000
-44.314575,31.822649,-55.000000,27.000000,20.000000
-44.627201,31.820557,-53.000000,20.000000,23.000000
-36.761913,31.822649,-61.000000,19.000000,14.000000
-7.704390,31.828798,-47.000000,23.000000,20.000000
33.908360,31.838577,-58.000000,30.000000,23.000000
65.802147,31.851185,-60.000000,34.000000,18.000000
73.936386,31.836666,-56.000000,27.000000,19.000000
59.081676,31.825214,-58.000000,26.000000,19.000000
32.744801,31.817846,-52.000000,26.000000,19.000000
9.047791,31.815166,-62.000000,26.000000,14.000000
-7.220633,31.817429,-54.000000,23.000000,24.000000
-20.950459,31.824558,-49.000000,30.000000,23.000000
-30.568632,31.836105,-60.000000,25.000000,18.000000
-22.156971,31.851185,-61.000000,23.000000,18.000000
9.938406,31.839680,-51.000000,26.000000,24.000000
46.773521,31.831573,-54.000000,29.000000,23.000000
64.478355,31.827644,-59.000000,27.000000,16.000000
62.579361,31.828234,-60.000000,25.000000,13.000000
57.585468,31.833349,-57.000000,19.000000,13.000000
59.111576,31.842690,-54.000000,22.000000,15.000000
66.536034,31.855640,-57.000000,30.000000,22.000000
74.637733,31.871199,-58.000000,33.000000,14.000000
71.268097,31.859213,-57.000000,26.000000,19.000000
46.709686,31.849707,-55.000000,27.000000,19.000000
12.553764,31.843563,-60.000000,29.000000,12.000000
-9.320535,31.841301,-52.000000,26.000000,23.000000
-19.562592,31.843147,-55.000000,30.000000,20.000000
-35.862816,31.849051,-57.000000,29.000000,19.000000
-56.916351,31.858654,-54.000000,31.000000,23.000000
-62.374832,31.871199,-61.000000,26.000000,14.000000
-42.430882,31.856743,-59.000000,25.000000,15.000000
-3.767966,31.845467,-51.000000,26.000000,21.000000
41.489269,31.838343,-50.000000,27.000000,24.000000
77.236671,31.835911,-59.000000,24.000000,13.000000
87.710640,31.838343,-54.000000,21.000000,15.000000
71.664276,31.845467,-56.000000,24.000000,17.000000
44.807629,31.856743,-53.000000,25.000000,22.000000
24.072174,31.871199,-61.000000,32.000000,17.000000
11.645876,31.858654,-60.000000,33.000000,12.000000
-5.864233,31.849051,-59.000000,30.000000,20.000000
-39.677143,31.843147,-48.000000,32.000000,24.000000
-78.306923,31.841301,-56.000000,26.000000,17.000000
-96.538162,31.843563,-59.000000,26.000000,18.000000
-89.731575,31.849707,-51.000000,28.000000,20.000000
-77.750351,31.859213,-51.000000,27.000000,22.000000
-69.014595,31.871199,-61.000000,28.000000,18.000000
-51.154606,31.855640,-55.000000,27.000000,17.000000
-22.238914,31.842690,-58.000000,22.000000,15.000000
3.510394,31.833349,-54.000000,23.000000,19.000000
22.035854,31.828234,-56.000000,30.000000,20.000000
38.994652,31.827644,-57.000000,28.000000,16.000000
49.039505,31.831573,-60.000000,19.000000,11.000000
44.277409,31.839680,-54.000000,21.000000,17.000000
34.395828,31.851185,-55.000000,27.000000,23.000000
32.265854,31.836105,-63.000000,35.000000,12.000000
28.111008,31.824558,-55.000000,34.000000,16.000000
4.002504,31.817429,-54.000000,25.000000,21.000000
-31.559515,31.815166,-57.000000,30.000000,15.000000
-51.687168,31.817846,-50.000000,30.000000,21.000000
-50.175594,31.825214,-52.000000,26.000000,23.000000
-43.223751,31.836666,-59.000000,28.000000,15.000000
-37.480648,31.851185,-57.000000,28.000000,18.000000
-26.715475,31.838577,-52.000000,29.000000,23.000000
-10.999730,31.828798,-56.000000,27.000000,19.000000
8.204325,31.822649,-57.000000,26.000000,21.000000
37.973854,31.820557,-49.000000,28.000000,21.000000
78.212303,31.822649,-50.000000,23.000000,22.000000
110.258682,31.828798,-58.000000,27.000000,14.000000
115.469460,31.838577,-59.000000,23.000000,13.000000
96.767273,31.851185,-54.000000,26.000000,22.000000
69.957733,31.836676,-56.000000,25.000000,22.000000
37.895771,31.825237,-61.000000,31.000000,16.000000
-10.361713,31.817881,-56.000000,34.000000,17.000000
-73.118713,31.815208,-53.000000,28.000000,21.000000
-127.591133,31.817474,-56.000000,33.000000,20.000000
-150.803360,31.824596,-60.000000,31.000000,14.000000
-133.700729,31.836130,-49.000000,25.000000,27.000000
-81.169464,31.851185,-53.000000,28.000000,21.000000
-12.129914,31.839661,-54.000000,31.000000,19.000000
48.288410,31.831539,-53.000000,29.000000,25.000000
85.020172,31.827593,-55.000000,26.000000,19.000000
99.353958,31.828175,-56.000000,25.000000,19.000000
100.214996,31.833292,-51.000000,28.000000,23.000000
92.021172,31.842644,-54.000000,30.000000,19.000000
73.475815,31.855614,-59.000000,20.000000,15.000000
48.097763,31.871199,-53.000000,24.000000,15.000000
25.125540,31.859255,-55.000000,23.000000,23.000000
4.413559,31.849789,-61.000000,33.000000,14.000000
-25.658077,31.843679,-57.000000,31.000000,12.000000
-66.079094,31.841438,-55.000000,35.000000,19.000000
-95.899742,31.843285,-57.000000,33.000000,17.000000
-94.789932,31.849165,-59.000000,27.000000,15.000000
-65.877434,31.858719,-58.000000,25.000000,19.000000
-24.609266,31.871199,-54.000000,26.000000,22.000000
19.919304,31.856676,-53.000000,28.000000,21.000000
60.369617,31.845337,-57.000000,29.000000,16.000000
87.560898,31.838163,-58.000000,27.000000,16.000000
99.685570,31.835707,-54.000000,32.000000,17.000000
98.133934,31.838142,-59.000000,29.000000,16.000000
80.591133,31.845304,-52.000000,28.000000,24.000000
51.657970,31.856651,-47.000000,28.000000,25.000000
23.005026,31.871199,-56.000000,23.000000,16.000000
-2.955671,31.858755,-59.000000,20.000000,11.000000
-31.092619,31.849251,-57.000000,26.000000,17.000000
-61.516773,31.843422,-53.000000,32.000000,24.000000
-93.509087,31.841614,-58.000000,30.000000,20.000000
-124.197884,31.843866,-59.000000,31.000000,17.000000
-136.214737,31.849951,-55.000000,29.000000,17.000000
-110.942490,31.859352,-58.000000,27.000000,20.000000
-56.166340,31.871199,-53.000000,30.000000,23.000000
2.648623,31.855486,-55.000000,29.000000,18.000000
52.592159,31.842390,-52.000000,29.000000,21.000000
94.142082,31.832937,-55.000000,30.000000,17.000000
123.171379,31.827766,-56.000000,29.000000,20.000000
132.041611,31.827188,-56.000000,30.000000,19.000000
121.747635,31.831207,-54.000000,28.000000,23.000000
101.106537,31.839470,-52.000000,27.000000,24.000000
76.860222,31.851185,-53.000000,30.000000,22.000000
50.074970,31.836338,-54.000000,32.000000,18.000000
20.952690,31.825008,-53.000000,32.000000,19.000000
-9.465380,31.818050,-54.000000,22.000000,14.000000
-43.677490,31.815876,-57.000000,17.000000,13.000000
-83.299522,31.818539,-56.000000,21.000000,16.000000
-115.934059,31.825775,-56.000000,32.000000,17.000000
-121.615799,31.836988,-49.000000,31.000000,28.000000
-98.141258,31.851185,-56.000000,35.000000,27.000000
-61.754841,31.838213,-55.000000,33.000000,16.000000
-22.111071,31.828081,-59.000000,23.000000,13.000000
21.231709,31.821650,-52.000000,33.000000,19.000000
60.354134,31.819397,-51.000000,29.000000,23.000000
80.180542,31.821499,-57.000000,27.000000,20.000000
77.880157,31.827850,-54.000000,30.000000,22.000000
65.932709,31.838020,-53.000000,28.000000,22.000000
56.067539,31.851185,-51.000000,28.000000,20.000000
49.028824,31.837345,-55.000000,27.000000,19.000000
41.884449,31.826593,-54.000000,27.000000,20.000000
36.472885,31.819839,-56.000000,28.000000,20.000000
32.750740,31.817570,-57.000000,25.000000,17.000000
23.621187,31.819921,-63.000000,18.000000,17.000000
4.361752,31.826721,-55.000000,20.000000,22.000000
-20.732515,31.837448,-52.000000,23.000000,23.000000
-40.885014,31.851185,-58.000000,28.000000,21.000000
-42.886063,31.837847,-65.000000,35.000000,8.000000
-22.340174,31.827463,-57.000000,35.000000,13.000000
8.021050,31.820904,-55.000000,32.000000,18.000000
33.343521,31.818647,-56.000000,29.000000,16.000000
52.495434,31.820852,-47.000000,26.000000,26.000000
68.931641,31.827385,-59.000000,29.000000,17.000000
79.883347,31.837784,-58.000000,29.000000,18.000000
82.967918,31.851185,-51.000000,26.000000,26.000000
80.612885,31.837559,-56.000000,24.000000,20.000000
72.147255,31.826971,-55.000000,28.000000,17.000000
